Segment	Protein Name	Sequence Accession	Complete Genome	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	Curation Report	
5	NP	MH305909	Yes	1540	H1N1	03/09/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/18/2018	Pass	
3	PA,PA-X	MH305907	Yes	2208	H1N1	03/09/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/18/2018	Pass	
1	PB2	MH305905	Yes	2316	H1N1	03/09/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/18/2018	Pass	
1	PB2	MH305913	Yes	2316	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
8	-N/A-,-N/A-	MH305920	Yes	865	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
6	NA	MH305918	Yes	1433	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
2	-N/A-	MH305914	Yes	2316	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
7	-N/A-,-N/A-	MH305919	Yes	1002	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
5	NP	MH305917	Yes	1540	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
4	HA	MH305916	Yes	1752	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
3	PA,PA-X	MH305915	Yes	2208	H1N1	03/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/19/2018	Pass	
3	PA,PA-X	MH446813	Yes	2208	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
5	NP	MH446811	Yes	1540	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
7	-N/A-,-N/A-	MH446809	Yes	1002	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
8	-N/A-,-N/A-	MH446808	Yes	865	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
6	NA	MH446810	Yes	1433	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
4	HA	MH446812	Yes	1752	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
2	-N/A-	MH446814	Yes	2316	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
1	PB2	MH446815	Yes	2316	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/21/2018	Pass	
4	HA	MH446820	Yes	1752	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Pass	
2	-N/A-	MH446822	Yes	2316	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Pass	
1	PB2	MH446823	Yes	2316	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Pass	
5	NP	MH446819	Yes	1540	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Pass	
6	NA	MH446818	Yes	1434	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Flag-NCR	
3	PA,PA-X	MH446821	Yes	2208	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Pass	
7	-N/A-,-N/A-	MH446817	Yes	1002	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Pass	
8	-N/A-,-N/A-	MH446816	Yes	865	H1N1	03/13/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/22/2018	Pass	
5	NP	MH540921	Yes	1541	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
3	PA,PA-X	MH540915	Yes	2209	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
4	HA	MH540920	Yes	1737	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
6	NA	MH540914	Yes	1441	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
8	-N/A-,-N/A-	MH540918	Yes	865	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
1	PB2	MH540919	Yes	2316	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
7	-N/A-,-N/A-	MH540916	Yes	1002	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
2	-N/A-,-N/A-	MH540917	Yes	2316	H3N2	03/19/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/23/2018	Pass	
2	-N/A-	MH446830	Yes	2286	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
6	NA	MH446826	Yes	1433	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
4	HA	MH446828	Yes	1752	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
5	NP	MH446827	Yes	1540	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
7	-N/A-,-N/A-	MH446825	Yes	1002	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
8	-N/A-,-N/A-	MH446824	Yes	865	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
3	PA,PA-X	MH446829	Yes	2208	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
1	PB2	MH446831	Yes	2316	H1N1	03/26/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/24/2018	Pass	
3	PA,PA-X	MH845993	Yes	2209	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
7	-N/A-,-N/A-	MH845994	Yes	1002	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
2	-N/A-,-N/A-	MH845995	Yes	2316	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
1	PB2	MH845997	Yes	2316	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
8	-N/A-,-N/A-	MH845996	Yes	865	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
4	HA	MH845998	Yes	1737	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
5	NP	MH845999	Yes	1542	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
6	NA	MH845992	Yes	1441	H3N2	04/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/27/2018	Pass	
4	HA	MH540639	Yes	1752	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
6	NA	MH540641	Yes	1433	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
1	PB2	MH540636	Yes	2316	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
5	NP	MH540640	Yes	1540	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
3	PA,PA-X	MH540638	Yes	2208	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
7	-N/A-,-N/A-	MH540642	Yes	1002	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
2	-N/A-	MH540637	Yes	2316	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
8	-N/A-,-N/A-	MH540643	Yes	865	H1N1	04/07/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/28/2018	Pass	
2	-N/A-	MH540645	Yes	2316	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Pass	
7	-N/A-,-N/A-	MH540650	Yes	1002	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Pass	
6	NA	MH540649	Yes	1434	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Flag-NCR	
8	-N/A-,-N/A-	MH540651	Yes	865	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Pass	
4	HA	MH540647	Yes	1752	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Pass	
1	PB2	MH540644	Yes	2316	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Pass	
3	PA,PA-X	MH540646	Yes	2208	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Pass	
5	NP	MH540648	Yes	1540	H1N1	04/10/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/29/2018	Pass	
1	PB2	MH540922	Yes	2316	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
5	NP	MH845767	Yes	1542	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
8	-N/A-,-N/A-	MH540929	Yes	865	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
2	-N/A-,-N/A-	MH540923	Yes	2316	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
3	PA,PA-X	MH540924	Yes	2209	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
4	HA	MH540925	Yes	1737	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
5	NP	MH540926	Yes	1542	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
7	-N/A-,-N/A-	MH540928	Yes	1002	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
6	NA	MH845762	Yes	1441	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
8	-N/A-,-N/A-	MH845761	Yes	865	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
4	HA	MH845763	Yes	1737	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
3	PA,PA-X	MH845764	Yes	2209	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
7	-N/A-,-N/A-	MH845765	Yes	1002	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
2	-N/A-,-N/A-	MH845766	Yes	2316	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
6	NA	MH540927	Yes	1441	H3N2	04/11/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/30/2018	Pass	
3	PA,PA-X	MH540932	Yes	2209	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
5	NP	MH846007	Yes	1542	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
6	NA	MH540935	Yes	1441	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
8	-N/A-,-N/A-	MH540937	Yes	865	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
7	-N/A-,-N/A-	MH540936	Yes	1002	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
1	PB2	MH540930	Yes	2316	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
2	-N/A-,-N/A-	MH540931	Yes	2316	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
5	NP	MH540934	Yes	1542	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
6	NA	MH846000	Yes	1441	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
3	PA,PA-X	MH846001	Yes	2209	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
7	-N/A-,-N/A-	MH846002	Yes	1002	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
2	-N/A-,-N/A-	MH846003	Yes	2316	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
8	-N/A-,-N/A-	MH846004	Yes	865	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
1	PB2	MH846005	Yes	2316	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
4	HA	MH846006	Yes	1737	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
4	HA	MH540933	Yes	1737	H3N2	04/15/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/31/2018	Pass	
2	-N/A-	MH670049	Yes	2316	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
4	HA	MH670051	Yes	1753	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
6	NA	MH670053	Yes	1433	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
7	-N/A-,-N/A-	MH670054	Yes	1002	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
1	PB2	MH670048	Yes	2316	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
3	PA,PA-X	MH670050	Yes	2208	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
5	NP	MH670052	Yes	1540	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
8	-N/A-,-N/A-	MH670055	Yes	865	H1N1	05/01/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/32/2018	Pass	
5	NP	CY255790	Yes	1541	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
2	PB1,PB1-F2,PB1-N40	CY255787	Yes	2316	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
8	NS1,NS2	CY255793	Yes	865	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
1	PB2	CY257706	Yes	2316	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
3	PA,PA-N155,PA-N182,PA-X protein(+61)	CY257708	Yes	2208	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
5	NP	CY257710	Yes	1541	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
6	NA	CY257711	Yes	1442	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
6	NA	CY255791	Yes	1442	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
3	PA,PA-N155,PA-N182,PA-X protein(+61)	CY255788	Yes	2208	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
8	NS1,NS2	CY257713	Yes	865	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
7	M1,M2	CY257712	Yes	1002	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
4	HA	CY257709	Yes	1737	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
2	PB1,PB1-F2,PB1-N40	CY257707	Yes	2316	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
7	M1,M2	CY255792	Yes	1002	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
4	HA	CY255789	Yes	1737	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
1	PB2	CY255786	Yes	2316	H3N2	10/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2017	Pass	
4	HA	MH846014	Yes	1737	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
2	-N/A-,-N/A-	MH669737	Yes	2316	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
1	PB2	MH669736	Yes	2316	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
3	PA,PA-X	MH669738	Yes	2208	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
5	NP	MH669740	Yes	1542	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
8	-N/A-,-N/A-	MH669743	Yes	865	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
2	-N/A-,-N/A-	MH846011	Yes	2316	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
1	PB2	MH846013	Yes	2316	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
8	-N/A-,-N/A-	MH846012	Yes	865	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
7	-N/A-,-N/A-	MH846010	Yes	1002	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
3	PA,PA-X	MH846009	Yes	2208	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
6	NA	MH846008	Yes	1441	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
7	-N/A-,-N/A-	MH669742	Yes	1002	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
6	NA	MH669741	Yes	1441	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
4	HA	MH669739	Yes	1737	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
5	NP	MH846015	Yes	1542	H3N2	05/02/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/33/2018	Pass	
2	-N/A-	MH670057	Yes	2316	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
4	HA	MH670059	Yes	1753	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
6	NA	MH670061	Yes	1433	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
7	-N/A-,-N/A-	MH670062	Yes	1002	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
1	PB2	MH670056	Yes	2316	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
3	PA,PA-X	MH670058	Yes	2208	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
5	NP	MH670060	Yes	1540	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
8	-N/A-,-N/A-	MH670063	Yes	865	H1N1	05/04/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/34/2018	Pass	
2	-N/A-,-N/A-	MH669745	Yes	2316	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
4	HA	MH669747	Yes	1737	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
6	NA	MH669749	Yes	1420	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
7	-N/A-,-N/A-	MH669750	Yes	1002	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
1	PB2	MH669744	Yes	2316	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
3	PA,PA-X	MH669746	Yes	2209	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
5	NP	MH669748	Yes	1542	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
8	-N/A-,-N/A-	MH669751	Yes	865	H3N2	05/14/2018	IRD:Human	USA	New Jersey	17-18	A/New Jersey/35/2018	Pass	
6	NA	MH307124	Yes	1441	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
2	PB1,PB1-F2,PB1-N40	CY264932	Yes	2316	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
4	HA	CY264934	Yes	1737	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
5	NP	CY264935	Yes	1542	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
7	M1,M2	CY264937	Yes	1002	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
3	PA,PA-X	MH307125	Yes	2208	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
2	-N/A-,-N/A-	MH307127	Yes	2316	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
8	NS1,NS2	CY264938	Yes	865	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
1	PB2	CY264931	Yes	2316	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
3	PA,PA-N155,PA-N182,PA-X protein(+61)	CY264933	Yes	2208	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
6	NA	CY264936	Yes	1441	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
7	-N/A-,-N/A-	MH307126	Yes	1002	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
8	-N/A-,-N/A-	MH307128	Yes	865	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
4	HA	MH307130	Yes	1737	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
1	PB2	MH307129	Yes	2316	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
5	NP	MH307131	Yes	1542	H3N2	11/27/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/36/2017	Pass	
6	NA	MH083858	Yes	1434	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
3	PA,PA-X	MH083859	Yes	2208	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
2	-N/A-	MH083861	Yes	2316	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
4	HA	MH083864	Yes	1752	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
1	PB2	CY265336	Yes	2316	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
6	NA	CY265341	Yes	1434	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
8	NS1,NS2	CY265343	Yes	865	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
3	PA,PA-N155,PA-N182,PA-X protein(+41)	CY265338	Yes	2208	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
7	-N/A-,-N/A-	MH083860	Yes	1002	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
8	-N/A-,-N/A-	MH083862	Yes	865	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
1	PB2	MH083863	Yes	2316	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
5	NP	MH083865	Yes	1540	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
2	PB1,PB1-N40	CY265337	Yes	2316	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
4	HA	CY265339	Yes	1752	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
5	NP	CY265340	Yes	1540	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
7	M1,M2	CY265342	Yes	1002	H1N1	12/06/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/37/2017	Pass	
3	PA,PA-X	MH307133	Yes	2208	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
7	-N/A-,-N/A-	MH307134	Yes	1002	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
8	-N/A-,-N/A-	MH307136	Yes	865	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
5	NP	MH307139	Yes	1542	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
6	NA	MH307132	Yes	1435	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
2	-N/A-,-N/A-	MH307135	Yes	2316	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
1	PB2	MH307137	Yes	2316	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
4	HA	MH307138	Yes	1737	H3N2	12/07/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/38/2017	Pass	
8	NS1,NS2	MG978780	Yes	865	H1N1	12/25/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/39/2017	Pass	
6	NA	MG978778	Yes	1434	H1N1	12/25/2017	IRD:Human	USA	New Jersey	17-18	A/New Jersey/39/2017	Flag-NCR	
