Strain Name	Complete Genome	Subtype	Collection Date	Host	Country	State/Province	Geographic Grouping	Flu Season	Submission Date	Passage History	Specimen Source Health Status	1 PB1	2 PB2	3 PA	4 HA	5 NP	6 NA	7 MP	8 NS	Age	Gender	M2 31N	M2 26F	M2 27A	M2 30T	M2 34E	NA 275Y N1	NA 292K N2	NA 119V N2	NA 294S N2	PB1-F2 66S	PB2 E627K	PB2 D701N	PB2 A199S	PB2 A661T	PB2 V667I	PB2 K702R	PA S409N	NP L136M	M2 A16G	M2 C55F	NS1 T92E	RERRRKKR	Sensitive Drug	Resistant Drug	Submission Date	NCBI Taxon ID	pH1N1-like	US Swine H1 Clade	Global Swine H1 Clade test	H5 Clade	
B/Nevada/14/2017	Yes	-N/A-	12/04/2017	Human	USA	Nevada	North America	17-18	2018-01-16	 Original	-N/A-	CY265895	CY265896	CY265897	CY265898	CY265899	CY265900	CY265901	CY265902	84	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	01/16/2018	2072180	-N/A-	-N/A-	-N/A-	-N/A-	
B/Nevada/15/2017	Yes	-N/A-	12/31/2017	Human	USA	Nevada	North America	17-18	2018-04-02	Original	-N/A-	MH130508	MH130509	MH130507	MH130506	MH130505	MH130504	MH130503	MH130502	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	04/02/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/01/2018	Yes	-N/A-	01/10/2018	Human	USA	New Hampshire	North America	17-18	2018-03-24	Original	-N/A-	MH081367	MH081366	MH081369	MH081368	MH081370	MH081371	MH081372	MH081373	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/02/2018	Yes	-N/A-	01/16/2018	Human	USA	New Hampshire	North America	17-18	2018-03-24	Original	-N/A-	MH081375	MH081374	MH081376	MH081377	MH081378	MH081379	MH081380	MH081381	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/03/2018	No	-N/A-	01/24/2018	Human	USA	New Hampshire	North America	17-18	2018-07-12	Original	-N/A-	-N/A-	-N/A-	MH583071	MH583056	MH583057	MH583058	MH583072	MH583059	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/04/2018	No	-N/A-	01/26/2018	Human	USA	New Hampshire	North America	17-18	2018-07-12	Original	-N/A-	MH583068	MH583067	MH583053	MH583069	-N/A-	MH583054	MH583055	MH583070	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/05/2018	Yes	-N/A-	02/04/2018	Human	USA	New Hampshire	North America	17-18	2018-07-30	C1 (2018-03-01)	-N/A-	MH671757	MH671753	MH671751	MH671755	MH671756	MH671750	MH671752	MH671754	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/30/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/06/2018	Yes	-N/A-	02/09/2018	Human	USA	New Hampshire	North America	17-18	2018-07-12	Original	-N/A-	MH583633	MH583632	MH583634	MH583635	MH583636	MH583629	MH583630	MH583631	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/07/2018	Yes	-N/A-	02/13/2018	Human	USA	New Hampshire	North America	17-18	2018-04-29	Original	-N/A-	MH245568	MH245569	MH245567	MH245566	MH245565	MH245564	MH245563	MH245562	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	04/29/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/08/2018	Yes	-N/A-	02/27/2018	Human	USA	New Hampshire	North America	17-18	2018-04-29	Original	-N/A-	MH245576	MH245577	MH245575	MH245574	MH245573	MH245572	MH245571	MH245570	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	04/29/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/10/2018	Yes	-N/A-	03/06/2018	Human	USA	New Hampshire	North America	17-18	2018-07-12	Original	-N/A-	MH585508	MH585507	MH585509	MH585510	MH585511	MH585512	MH585513	MH585514	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/11/2018	Yes	-N/A-	03/28/2018	Human	USA	New Hampshire	North America	17-18	2018-07-30	C1 (2018-04-18)	-N/A-	MH671763	MH671761	MH671759	MH671764	MH671765	MH671758	MH671760	MH671762	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/30/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/12/2018	Yes	-N/A-	03/30/2018	Human	USA	New Hampshire	North America	17-18	2018-07-30	C1 (2018-04-17)	-N/A-	MH671771	MH671769	MH671767	MH671772	MH671773	MH671766	MH671768	MH671770	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/30/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/13/2018	No	-N/A-	03/30/2018	Human	USA	New Hampshire	North America	17-18	2018-07-16	Original	-N/A-	MH604606	-N/A-	MH604607	MH604608	MH604602	MH604609	MH604610	MH604611	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/14/2017	Yes	-N/A-	11/29/2017	Human	USA	New Hampshire	North America	17-18	2018-07-12	Original	-N/A-	MH581915,MH081387,MH131063,MG830639	MH581914,MH081385,MH131062,MG830633	MH581910,MH081383,MH131058,MG830638	MH581911,MH081388,MH131059,MG830637	MH581912,MH081389,MH131060,MG830636	MH581913,MH081382,MH131061,MG830635	MH581908,MH081384,MH131056,MG830632	MH581909,MH081386,MH131057,MG830634	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/14/2018	Yes	-N/A-	04/09/2018	Human	USA	New Hampshire	North America	17-18	2018-07-16	Original	-N/A-	MH604793	MH604792	MH604794	MH604795	MH604796	MH604797	MH604798	MH604799	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/15/2017	Yes	-N/A-	12/18/2017	Human	USA	New Hampshire	North America	17-18	2018-07-12	Original	-N/A-	MH581917,MH131065,MG830645	MH581916,MH131064,MG830647	MH581918,MH131066,MG830644	MH581919,MH131067,MG830643	MH581920,MH131068,MG830642	MH581921,MH131069,MG830641	MH581922,MH131070,MG830646	MH581923,MH131071,MG830640	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/15/2018	Yes	-N/A-	04/10/2018	Human	USA	New Hampshire	North America	17-18	2018-07-16	Original	-N/A-	MH604801	MH604800	MH604802	MH604803	MH604804	MH604805	MH604806	MH604807	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Hampshire/17/2017	Yes	-N/A-	12/28/2017	Human	USA	New Hampshire	North America	17-18	2018-03-24	Original	-N/A-	MH081391	MH081390	MH081392	MH081393	MH081394	MH081395	MH081396	MH081397	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/01/2018	Yes	-N/A-	01/06/2018	Human	USA	New Jersey	North America	17-18	2018-03-24	Original	-N/A-	MH081398	MH081405	MH081404	MH081399	MH081400	MH081401	MH081402	MH081403	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/02/2018	Yes	-N/A-	02/04/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH583638	MH583637	MH583639	MH583640	MH583641	MH583642	MH583643	MH583644	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/03/2018	Yes	-N/A-	02/05/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH583646	MH583645	MH583647	MH583648	MH583649	MH583650	MH583651	MH583652	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/04/2018	No	-N/A-	02/12/2018	Human	USA	New Jersey	North America	17-18	2018-04-25	Original	-N/A-	MH233698	MH233697	MH233699	MH233700	-N/A-	MH233701	-N/A-	MH233702	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	04/25/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/05/2018	Yes	-N/A-	02/20/2018	Human	USA	New Jersey	North America	17-18	2018-04-25	Original	-N/A-	MH233831	MH233830	MH233832	MH233833	MH233829	MH233834	MH233835	MH233836	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	04/25/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/06/2018	Yes	-N/A-	03/06/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH585517	MH585515	MH585518	MH585519	MH585520	MH585521	MH585516	MH585522	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/07/2018	Yes	-N/A-	03/10/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH585524	MH585523	MH585525	MH585526	MH585527	MH585528	MH585529	MH585530	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/08/2018	Yes	-N/A-	03/18/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH584699	MH584700	MH584698	MH584697	MH584696	MH584695	MH584694	MH584693	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/09/2018	Yes	-N/A-	03/19/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH584707	MH584708	MH584706	MH584705	MH584704	MH584703	MH584702	MH584701	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/10/2018	Yes	-N/A-	04/03/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH584712	MH584713	MH584716	MH584711	MH584715	MH584714	MH584710	MH584709	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/11/2018	Yes	-N/A-	04/03/2018	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH584723	MH584724	MH584717	MH584722	MH584721	MH584720	MH584719	MH584718	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/12/2018	Yes	-N/A-	04/12/2018	Human	USA	New Jersey	North America	17-18	2018-07-16	Original	-N/A-	MH604809	MH604808	MH604810	MH604811	MH604812	MH604813	MH604814	MH604815	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/13/2018	Yes	-N/A-	04/16/2018	Human	USA	New Jersey	North America	17-18	2018-07-16	Original	-N/A-	MH604818	MH604817	MH604819	MH604820	MH604816	MH604823	MH604821	MH604822	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/14/2018	Yes	-N/A-	04/23/2018	Human	USA	New Jersey	North America	17-18	2018-07-30	Original	-N/A-	MH671775	MH671774	MH671776	MH671777	MH671778	MH671779	MH671780	MH671781	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/30/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/15/2018	No	-N/A-	04/28/2018	Human	USA	New Jersey	North America	17-18	2018-08-13	Original	-N/A-	MH726816	-N/A-	-N/A-	MH726817	MH726818	MH726819	MH726820	MH726821	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	08/13/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/16/2018	Yes	-N/A-	05/13/2018	Human	USA	New Jersey	North America	17-18	2018-10-11	C1 (2018-06-14)	-N/A-	MK025862,MH671668	MK025860	MK025858	MK025863,MH671669	MK025864,MH671670	MK025857	MK025859,MH671673	MK025861,MH671678	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/35/2017	Yes	-N/A-	10/31/2017	Human	USA	New Jersey	North America	17-18	2017-12-22	 Original	-N/A-	CY262397,CY263451	CY262398,CY263452	CY262399,CY263453	CY262400,CY263454	CY262401,CY263455	CY262402,CY263456	CY262403,CY263457	CY262404,CY263458	44	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	2066383	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/39/2017	No	-N/A-	12/07/2017	Human	USA	New Jersey	North America	17-18	2018-07-12	C1 (2017-12-28)	-N/A-	-N/A-	-N/A-	-N/A-	MH585075	-N/A-	MH585074	MH585076	MH585073	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/12/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/41/2017	Yes	-N/A-	12/21/2017	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH581925,MH131073	MH581924,MH131072	MH581926,MH131074	MH581927,MH131075	MH581928,MH131076	MH581929,MH131077	MH581930,MH131078	MH581931,MH131079	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/42/2017	Yes	-N/A-	12/23/2017	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	MH581510,MH183288,MH130658	MH183286	MH581511,MH183284,MH130659	MH581512,MH183289,MH130660	MH183290	MH581513,MH183283,MH130661	MH581514,MH183285,MH130662	MH581515,MH183287,MH130663	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/44/2017	Yes	-N/A-	12/25/2017	Human	USA	New Jersey	North America	17-18	2018-03-24	Original	-N/A-	MH081407	MH081406	MH081408	MH081409	MH081410	MH081411	MH081412	MH081413	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/45/2017	No	-N/A-	12/25/2017	Human	USA	New Jersey	North America	17-18	2018-07-12	Original	-N/A-	-N/A-	MH581490,MH130638	MH581537,MH130685	MH581538,MH130686	MH581539,MH130687	MH581540,MH130688	MH581508,MH130656	MH581509,MH130657	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/46/2017	Yes	-N/A-	12/31/2017	Human	USA	New Jersey	North America	17-18	2018-03-24	Original	-N/A-	MH081415	MH081414	MH081416	MH081417	MH081418	MH081419	MH081420	MH081421	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/6723/2018	No	-N/A-	01/19/2018	Human	USA	New Jersey	North America	17-18	2018-08-20	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH748041	-N/A-	-N/A-	-N/A-	-N/A-	34	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	08/20/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/New Jersey/6897/2018	No	-N/A-	01/23/2018	Human	USA	New Jersey	North America	17-18	2018-09-15	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH885126	-N/A-	-N/A-	-N/A-	-N/A-	57	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	09/15/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
