Strain Name	Complete Genome	Subtype	Collection Date	Host	Country	State/Province	Geographic Grouping	Flu Season	Submission Date	Passage History	Specimen Source Health Status	1 PB2	2 PB1	3 PA	4 HA	5 NP	6 NA	7 MP	8 NS	Age	Gender	M2 31N	M2 26F	M2 27A	M2 30T	M2 34E	NA 275Y N1	NA 292K N2	NA 119V N2	NA 294S N2	PB1-F2 66S	PB2 E627K	PB2 D701N	PB2 A199S	PB2 A661T	PB2 V667I	PB2 K702R	PA S409N	NP L136M	M2 A16G	M2 C55F	NS1 T92E	RERRRKKR	Sensitive Drug	Resistant Drug	Submission Date	NCBI Taxon ID	pH1N1-like	US Swine H1 Clade	Global Swine H1 Clade test	H5 Clade	
A/Louisiana/62/2017	Yes	H1N1	11/08/2017	Human	USA	Louisiana	North America	17-18	2018-03-24	C2 (2018-01-12)	-N/A-	MH079581,CY263205,MG978666	MH079583,CY263206,MG978664	MH079577,CY263207,MG978662	MH079580,CY263208,MG978667	MH079579,CY263209,MG978668	MH079578,CY263210,MG978661	MH079584,CY263211,MG978663	MH079582,CY263212,MG978665	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Louisiana/63/2017	Yes	H3N2	11/14/2017	Human	USA	Louisiana	North America	17-18	2018-02-26	S1 (2017-12-11)	-N/A-	MG974500,CY261532	MG974498,CY261533	MG974496,CY261534	MG974501,CY261535	MG974502,CY261536	MG974495,CY261537	MG974497,CY261538	MG974499,CY261539	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Louisiana/64/2017	Yes	H1N1	11/14/2017	Human	USA	Louisiana	North America	17-18	2018-01-29	C1 (2017-12-11)	-N/A-	MG830776,CY262054,MG978674	CY262055,MG830778,MG978672	CY262056,MG830780,MG978670	MG830775,CY262057,MG978675	MG830774,CY262058,MG978676	CY262059,MG830781,MG978669	MG830779,CY262060,MG978671	CY262061,MG830777,MG978673	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Louisiana/65/2017	Yes	H1N1	12/13/2017	Human	USA	Louisiana	North America	17-18	2018-03-24	C1 (2017-12-26)	-N/A-	MH083631,CY265257	MH083629,CY265258	MH083627,CY265259	MH083632,CY265260	MH083633,CY265261	MH083626,CY265262	MH083628,CY265263	MH083630,CY265264	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Louisiana/66/2017	Yes	H1N1	12/13/2017	Human	USA	Louisiana	North America	17-18	2018-03-24	C1 (2017-12-25)	-N/A-	MH083639,CY265265	MH083637,CY265266	MH083635,CY265267	MH083640,CY265268	MH083641,CY265269	MH083634,CY265270	MH083636,CY265271	MH083638,CY265272	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Louisiana/67/2017	Yes	H1N1	12/13/2017	Human	USA	Louisiana	North America	17-18	2018-01-16	 Original	-N/A-	CY265273	CY265274	CY265275	CY265276	CY265277	CY265278	CY265279	CY265280	5	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	01/16/2018	2072082	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Louisiana/68/2017	Yes	H1N1	12/13/2017	Human	USA	Louisiana	North America	17-18	2018-03-24	C1 (2017-12-25)	-N/A-	MH083647,CY265281	MH083645,CY265282	MH083643,CY265283	MH083648,CY265284	MH083649,CY265285	MH083642,CY265286	MH083644,CY265287	MH083646,CY265288	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Louisiana/71/2017	Yes	H1N1	12/14/2017	Human	USA	Louisiana	North America	17-18	2018-03-24	C1 (2017-12-25)	-N/A-	MH083655,CY265289	MH083653,CY265290	MH083651,CY265291	MH083656,CY265292	MH083657,CY265293	MH083650,CY265294	MH083652,CY265295	MH083654,CY265296	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Louisiana/72/2017	Yes	H1N1	12/29/2017	Human	USA	Louisiana	North America	17-18	2018-04-01	Original	-N/A-	MH125965	MH125964	MH125963	MH125962	MH125961	MH125960	MH125959	MH125958	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/01/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/01/2018	Yes	H1N1	01/08/2018	Human	USA	Maine	North America	17-18	2018-03-24	Original	-N/A-	MH083658	MH083659	MH083660	MH083661	MH083662	MH083663	MH083664	MH083665	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	03/24/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/02/2018	Yes	H3N2	01/12/2018	Human	USA	Maine	North America	17-18	2018-03-24	Original	-N/A-	MH082383	MH082382	MH082381	MH082380	MH082379	MH082378	MH082377	MH082376	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	03/24/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/03/2018	Yes	H1N1	01/12/2018	Human	USA	Maine	North America	17-18	2018-03-24	Original	-N/A-	MH083666	MH083667	MH083668	MH083669	MH083670	MH083671	MH083672	MH083673	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	03/24/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/04/2018	Yes	H3N2	01/13/2018	Human	USA	Maine	North America	17-18	2018-03-24	Original	-N/A-	MH082391	MH082390	MH082389	MH082388	MH082387	MH082386	MH082385	MH082384	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	03/24/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/05/2018	Yes	H1N1	01/24/2018	Human	USA	Maine	North America	17-18	2018-04-01	Original	-N/A-	MH125970	MH125969	MH125968	MH125967	MH125966	MH125973	MH125972	MH125971	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/01/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/06/2018	Yes	H3N2	01/25/2018	Human	USA	Maine	North America	17-18	2018-04-01	Original	-N/A-	MH126852	MH126851	MH126850	MH126849	MH126848	MH126847	MH126846	MH126845	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	04/01/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/07/2018	Yes	H3N2	01/25/2018	Human	USA	Maine	North America	17-18	2018-04-01	Original	-N/A-	MH126860	MH126859	MH126858	MH126857	MH126856	MH126855	MH126854	MH126853	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	04/01/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/08/2018	Yes	H1N1	02/05/2018	Human	USA	Maine	North America	17-18	2018-04-15	Original	-N/A-	MH183666	MH183667	MH183668	MH183669	MH183670	MH183671	MH183672	MH183673	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/15/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/09/2018	Yes	H1N1	02/06/2018	Human	USA	Maine	North America	17-18	2018-04-15	Original	-N/A-	MH183674	MH183675	MH183676	MH183677	MH183678	MH183679	MH183680	MH183681	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/15/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/10/2018	Yes	H3N2	02/07/2018	Human	USA	Maine	North America	17-18	2018-10-27	S2 (2018-02-26)	-N/A-	MK077370,MH586057	MK077368,MH586058	MK077366,MH586059	MK077371,MH586060	MK077372,MH586061	MK077365,MH586062	MK077367,MH586063	MK077369,MH586064	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/11/2018	Yes	H3N2	02/12/2018	Human	USA	Maine	North America	17-18	2018-07-12	Original	-N/A-	MH586065	MH586066	MH586067	MH586068	MH586069	MH586070	MH586071	MH586072	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	07/12/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/12/2018	Yes	H3N2	02/14/2018	Human	USA	Maine	North America	17-18	2018-04-25	Original	-N/A-	MH233412	MH233413	MH233414	MH233415	MH233416	MH233417	MH233418	MH233419	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	04/25/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/13/2018	Yes	H1N1	02/18/2018	Human	USA	Maine	North America	17-18	2018-04-25	Original	-N/A-	MH233617	MH233618	MH233619	MH233620	MH233621	MH233622	MH233623	MH233624	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/25/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/14/2018	No	H1N1	02/21/2018	Human	USA	Maine	North America	17-18	2018-04-25	Original	-N/A-	MH233581	-N/A-	MH233582	MH233583	MH233584	MH233585	MH233586	MH233587	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	04/25/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/15/2018	Yes	H3N2	02/21/2018	Human	USA	Maine	North America	17-18	2018-04-25	Original	-N/A-	MH233420	MH233421	MH233422	MH233423	MH233424	MH233425	MH233426	MH233427	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	04/25/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/16/2018	Yes	H3N2	02/22/2018	Human	USA	Maine	North America	17-18	2018-07-02	S1 (2018-03-26)	-N/A-	MH540839,MH307012	MH540837,MH307013	MH540835,MH307014	MH540840,MH307015	MH540841,MH307016	MH540834,MH307017	MH540836,MH307018	MH540838,MH307019	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/17/2018	Yes	H1N1	03/02/2018	Human	USA	Maine	North America	17-18	2018-05-13	Original	-N/A-	MH305854	MH305856	MH305855	MH305849	MH305850	MH305851	MH305852	MH305853	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	05/13/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/18/2018	Yes	H3N2	03/03/2018	Human	USA	Maine	North America	17-18	2018-05-13	Original	-N/A-	MH307020	MH307021	MH307022	MH307023	MH307024	MH307025	MH307026	MH307027	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	05/13/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/19/2018	No	H1N1	03/06/2018	Human	USA	Maine	North America	17-18	2018-05-13	Original	-N/A-	MH305598	-N/A-	MH305599	MH305600	MH305601	MH305602	MH305603	MH305604	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	05/13/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/20/2017	Yes	H3N2	12/27/2017	Human	USA	Maine	North America	17-18	2018-02-26	Original	-N/A-	MG974503	MG974504,MH126335	MG974505,MH126336	MG974506,MH126337	MG974507,MH126334	MG974508,MH126338	MG974509,MH126311	MG974510,MH126312	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/20/2018	Yes	H1N1	03/15/2018	Human	USA	Maine	North America	17-18	2018-06-12	Original	-N/A-	MH446695	MH446694	MH446693	MH446692	MH446691	MH446690	MH446689	MH446688	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	06/12/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/21/2017	Yes	H3N2	12/27/2017	Human	USA	Maine	North America	17-18	2018-02-26	Original	-N/A-	MG974511,MH126863	MG974512,MH126865	MG974513,MH126867	MG974514,MH126862	MG974515,MH126861	MG974516,MH126868	MG974517,MH126866	MG974518,MH126864	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/21/2018	Yes	H3N2	03/19/2018	Human	USA	Maine	North America	17-18	2018-10-14	S2 (2018-04-09)	-N/A-	MK027577	MK027576	MK027574	MK027578	MK027580	MK027573	MK027575	MK027579	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	10/14/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/22/2017	Yes	H3N2	12/28/2017	Human	USA	Maine	North America	17-18	2018-02-26	Original	-N/A-	MG974519,MH126872	MG974520,MH126870	MG974521,MH126875	MG974522,MH126871	MG974523,MH126869	MG974524,MH126876	MG974525,MH126874	MG974526,MH126873	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Zanamivir,Oseltamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/22/2018	Yes	H3N2	03/23/2018	Human	USA	Maine	North America	17-18	2018-10-14	S2 (2018-04-09)	-N/A-	MK027586	MK027584	MK027582	MK027587	MK027588	MK027581	MK027583	MK027585	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	10/14/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/23/2017	Yes	H3N2	12/30/2017	Human	USA	Maine	North America	17-18	2018-02-26	Original	-N/A-	MG974527,MH126882	MG974528,MH126884	MG974529,MH126879	MG974530,MH126881	MG974531,MH126877	MG974532,MH126880	MG974533,MH126878	MG974534,MH126883	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/23/2018	No	H1N1	03/26/2018	Human	USA	Maine	North America	17-18	2018-06-12	Original	-N/A-	MH446424	-N/A-	MH446423	MH446422	MH446421	MH446420	MH446419	MH446418	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	06/12/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/25/2018	No	H3N2	04/02/2018	Human	USA	Maine	North America	17-18	2018-10-14	S2 (2018-04-23)	-N/A-	MK027594	MK027590	MK027589	MK027595	MK027591	MK027592	MK027593	MK027596	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	10/14/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/26/2018	Yes	H1N1	04/03/2018	Human	USA	Maine	North America	17-18	2018-06-12	Original	-N/A-	MH446703	MH446702	MH446701	MH446700	MH446699	MH446698	MH446697	MH446696	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	06/12/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/27/2018	No	H1N1	04/06/2018	Human	USA	Maine	North America	17-18	2018-07-02	Original	-N/A-	MH540494	-N/A-	MH540495	MH540496	MH540497	MH540498	MH540499	MH540500	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	07/02/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/28/2018	Yes	H3N2	04/09/2018	Human	USA	Maine	North America	17-18	2018-08-29	S2 (2018-05-07)	-N/A-	MH792657,MH540842	MH792655,MH540843	MH792653,MH540844	MH792658,MH540845	MH792659,MH540846	MH792652,MH540847	MH792654,MH540848	MH792656,MH540849	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	Oseltamivir,Zanamivir	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maine/29/2018	Yes	H1N1	04/10/2018	Human	USA	Maine	North America	17-18	2018-07-02	Original	-N/A-	MH540564	MH540565	MH540566	MH540567	MH540568	MH540569	MH540570	MH540571	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	07/02/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/Maine/30/2018	Yes	H3N2	04/10/2018	Human	USA	Maine	North America	17-18	2018-07-02	Original	-N/A-	MH540850	MH540851	MH540852	MH540853	MH540854	MH540855	MH540856	MH540857	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	07/02/2018	11320	Negative	-N/A-	-N/A-	-N/A-	
A/Maryland/01/2018	Yes	H1N1	01/09/2018	Human	USA	Maryland	North America	17-18	2018-03-24	Original	-N/A-	MH083674	MH083675	MH083676	MH083677	MH083678	MH083679	MH083681	MH083680	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	No	-N/A-	-N/A-	03/24/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
